"Handle","Title","Body HTML","Vendor","Type","Category: Name","Category","Image Src","Option1 Name","Option1 Value","Variant SKU","Variant Barcode","Variant Weight","Variant Price","Variant Taxable","Variant Inventory Qty","Variant HS Code","Variant Country of Origin"
"tt101-tuff-tank-top-the-great-hongsa-white","TT101 TUFF Tank Top The Great Hongsa White","<p>Made from polyester microfiber fabric. Lightweight, sweat-free, and quick dry. Perfect for training and outdoor activities.</p>
<p>Outstanding design with high quality sublimation printing.</p>
<p>The white tank top features a black Thai traditional pattern which is influenced by the graceful Hongsa and the guardian of the treasure, Naga.</p>

<hr>
<h3>Features:</h3>
<ul>
        <li>Made of microfiber fabric</li>
        <li>Lightweight, sweat-free, and quick dry</li>
        <li>Perfect for training and outdoor activities</li>
        <li>Outstanding design</li>
</ul>
<hr>
<table width=""100%"">
<tbody>
<tr>
<td>
<h3>Size</h3>
</td>
<td>
<h3>Chest</h3>
</td>
</tr>
<tr>
<td>Small</td>
<td>36""</td>
</tr>
<tr>
<td>Medium</td>
<td>40""</td>
</tr>
<tr>
<td>Large</td>
<td>44""</td>
</tr>
<tr>
<td>XL</td>
<td>48""</td>
</tr>
</tbody>
</table>","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt101-tuff-tank-top-the-great-hongsa-white.jpg?v=1739556724","Size","Small","TUF-TT101-S","652012401124","0.15","21.99","true","0","61091000","TH"
"tt101-tuff-tank-top-the-great-hongsa-white","TT101 TUFF Tank Top The Great Hongsa White","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt101-tuff-tank-top-the-great-hongsa-white-2.jpg?v=1739556725","Size","Medium","TUF-TT101-M","652012401131","0.15","21.99","true","3","61091000","TH"
"tt101-tuff-tank-top-the-great-hongsa-white","TT101 TUFF Tank Top The Great Hongsa White","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt101-tuff-tank-top-the-great-hongsa-white-3.jpg?v=1739556725","Size","Large","TUF-TT101-L","652012401148","0.15","21.99","true","2","61091000","TH"
"tt101-tuff-tank-top-the-great-hongsa-white","TT101 TUFF Tank Top The Great Hongsa White","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt101-tuff-tank-top-the-great-hongsa-white-4.jpg?v=1739556725","Size","XL","TUF-TT101-XL","652012401155","0.15","21.99","true","0","61091000","TH"
"tt101-tuff-tank-top-the-great-hongsa-white","TT101 TUFF Tank Top The Great Hongsa White","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt101-tuff-tank-top-the-great-hongsa-white-5.jpg?v=1739556725","","","","","","","","","",""
"tt102-tuff-tank-top-thai-king-of-naga-black","TT102 TUFF Tank Top Thai King Of Naga Black","<p>Made from polyester microfiber fabric. Lightweight, sweat-free, and quick dry. Perfect for training and outdoor activities.</p>
<p>Outstanding design with high quality sublimation printing.</p>
<p>The black tank top features a golden Thai traditional pattern which is influenced by the graceful Hongsa and the guardian of the treasure, Naga.</p>

<hr>
<h3>Features:</h3>
<ul>
	<li>Made of microfiber fabric</li>
	<li>Lightweight, sweat-free, and quick dry</li>
	<li>Perfect for training and outdoor activities</li>
	<li>Outstanding design</li>
</ul>
<hr>
<table width=""100%"">
<tbody>
<tr>
<td>
<h3>Size</h3>
</td>
<td>
<h3>Chest</h3>
</td>
</tr>
<tr>
<td>Small</td>
<td>36""</td>
</tr>
<tr>
<td>Medium</td>
<td>40""</td>
</tr>
<tr>
<td>Large</td>
<td>44""</td>
</tr>
<tr>
<td>XL</td>
<td>48""</td>
</tr>
</tbody>
</table>","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt102-tuff-tank-top-thai-king-of-naga-black.jpg?v=1739556723","Size","Small","TUF-TT102-S","652012401179","0.15","21.99","true","1","61091000","TH"
"tt102-tuff-tank-top-thai-king-of-naga-black","TT102 TUFF Tank Top Thai King Of Naga Black","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt102-tuff-tank-top-thai-king-of-naga-black-2.jpg?v=1739556723","Size","Medium","TUF-TT102-M","652012401186","0.15","21.99","true","0","61091000","TH"
"tt102-tuff-tank-top-thai-king-of-naga-black","TT102 TUFF Tank Top Thai King Of Naga Black","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt102-tuff-tank-top-thai-king-of-naga-black-3.jpg?v=1739556723","Size","Large","TUF-TT102-L","652012401193","0.15","21.99","true","0","61091000","TH"
"tt102-tuff-tank-top-thai-king-of-naga-black","TT102 TUFF Tank Top Thai King Of Naga Black","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt102-tuff-tank-top-thai-king-of-naga-black-4.jpg?v=1739556724","Size","XL","TUF-TT102-XL","652012401209","0.15","21.99","true","0","61091000","TH"
"tt102-tuff-tank-top-thai-king-of-naga-black","TT102 TUFF Tank Top Thai King Of Naga Black","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt102-tuff-tank-top-thai-king-of-naga-black-5.jpg?v=1739556724","","","","","","","","","",""
"tt104-tuff-tank-top-red-chinese-dragon-and-tiger","TT104 TUFF Tank Top Red Chinese Dragon and Tiger","<p>Made from polyester microfiber fabric. Lightweight, sweat-free, and quick dry. Perfect for training and outdoor activities.</p>
<p>Outstanding design with high quality sublimation printing.</p>
<p>The design of the Chinese dragon and tiger demonstrates the double power of the two mighty creatures.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>Made of microfiber fabric</li>
	<li>Lightweight, sweat-free, and quick dry</li>
	<li>Perfect for training and outdoor activities</li>
	<li>Outstanding design</li>
</ul>
<hr>
<table width=""100%"">
<tbody>
<tr>
<td>
<h3>Size</h3>
</td>
<td>
<h3>Chest</h3>
</td>
</tr>
<tr>
<td>Small</td>
<td>36""</td>
</tr>
<tr>
<td>Medium</td>
<td>40""</td>
</tr>
<tr>
<td>Large</td>
<td>44""</td>
</tr>
<tr>
<td>XL</td>
<td>48""</td>
</tr>
</tbody>
</table>","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt104-tuff-tank-top-red-chinese-dragon-and-tiger.jpg?v=1739556721","Size","Small","TUF-TT104-S","652012401278","0.15","21.99","true","0","61091000","TH"
"tt104-tuff-tank-top-red-chinese-dragon-and-tiger","TT104 TUFF Tank Top Red Chinese Dragon and Tiger","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt104-tuff-tank-top-red-chinese-dragon-and-tiger-2.jpg?v=1739556721","Size","Medium","TUF-TT104-M","652012401285","0.15","21.99","true","2","61091000","TH"
"tt104-tuff-tank-top-red-chinese-dragon-and-tiger","TT104 TUFF Tank Top Red Chinese Dragon and Tiger","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt104-tuff-tank-top-red-chinese-dragon-and-tiger-3.jpg?v=1739556721","Size","Large","TUF-TT104-L","652012401292","0.15","21.99","true","1","61091000","TH"
"tt104-tuff-tank-top-red-chinese-dragon-and-tiger","TT104 TUFF Tank Top Red Chinese Dragon and Tiger","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt104-tuff-tank-top-red-chinese-dragon-and-tiger-4.jpg?v=1739556721","Size","XL","TUF-TT104-XL","652012401308","0.15","21.99","true","0","61091000","TH"
"tt104-tuff-tank-top-red-chinese-dragon-and-tiger","TT104 TUFF Tank Top Red Chinese Dragon and Tiger","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt104-tuff-tank-top-red-chinese-dragon-and-tiger-5.jpg?v=1739556721","","","","","","","","","",""
"tt105-tuff-tank-top-black-dragon-and-tiger","TT105 TUFF Tank Top Black Dragon and Tiger","<p>Made from polyester microfiber fabric. Lightweight, sweat-free, and quick dry. Perfect for training and outdoor activities.</p>
<p>Outstanding design with high quality sublimation printing.</p>
<p>The design of the Chinese dragon and tiger demonstrates the double power of the two mighty creatures.</p>
<hr>
<h3>Features:</h3>
<ul>
<li>Made of microfiber fabric</li>
<li>Lightweight, sweat-free, and quick dry</li>
<li>Perfect for training and outdoor activities</li>
<li>Outstanding design</li>
</ul>
<hr>
<table width=""100%"">
<tbody>
<tr>
<td>
<h3>Size</h3>
</td>
<td>
<h3>Chest</h3>
</td>
</tr>
<tr>
<td>Small</td>
<td>36""</td>
</tr>
<tr>
<td>Medium</td>
<td>40""</td>
</tr>
<tr>
<td>Large</td>
<td>44""</td>
</tr>
<tr>
<td>XL</td>
<td>48""</td>
</tr>
</tbody>
</table>","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt105-tuff-tank-top-black-dragon-and-tiger.jpg?v=1739556720","Size","Small","TUF-TT105-S","652012401322","0.15","21.99","true","1","61091000","TH"
"tt105-tuff-tank-top-black-dragon-and-tiger","TT105 TUFF Tank Top Black Dragon and Tiger","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt105-tuff-tank-top-black-dragon-and-tiger-2.jpg?v=1739556720","Size","Medium","TUF-TT105-M","652012401339","0.15","21.99","true","1","61091000","TH"
"tt105-tuff-tank-top-black-dragon-and-tiger","TT105 TUFF Tank Top Black Dragon and Tiger","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt105-tuff-tank-top-black-dragon-and-tiger-3.jpg?v=1739556720","Size","Large","TUF-TT105-L","652012401346","0.15","21.99","true","6","61091000","TH"
"tt105-tuff-tank-top-black-dragon-and-tiger","TT105 TUFF Tank Top Black Dragon and Tiger","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt105-tuff-tank-top-black-dragon-and-tiger-4.jpg?v=1739556720","Size","XL","TUF-TT105-XL","652012401353","0.15","21.99","true","0","61091000","TH"
"tt105-tuff-tank-top-black-dragon-and-tiger","TT105 TUFF Tank Top Black Dragon and Tiger","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt105-tuff-tank-top-black-dragon-and-tiger-5.jpg?v=1739556720","","","","","","","","","",""
"tt106-tuff-tank-top-war-elephant-grey-blue","TT106 TUFF Tank Top War Elephant Grey-Blue","<p>Made from polyester microfiber fabric. Lightweight, sweat-free, and quick dry. Perfect for training and outdoor activities.</p>
<p>Outstanding design with high quality sublimation printing.</p>
<p>“Elephant” or “Chang” (ช้าง) is chosen as Thailand’s national symbol. One of the key reasons is that Thai people honour the elephant’s incredible strength, durability, and longevity.  The white elephant is a symbol of royalty in Thailand because white elephants were incredibly rare and valuable. The word “Chang Seuk” on the tank top means a “war elephant” which is trained and guided by humans for combat.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>Made of microfiber fabric</li>
	<li>Lightweight, sweat-free, and quick dry</li>
	<li>Perfect for training and outdoor activities</li>
	<li>Outstanding design</li>
</ul>
<hr>
<table width=""100%"">
<tbody>
<tr>
<td>
<h3>Size</h3>
</td>
<td>
<h3>Chest</h3>
</td>
</tr>
<tr>
<td>Small</td>
<td>36""</td>
</tr>
<tr>
<td>Medium</td>
<td>40""</td>
</tr>
<tr>
<td>Large</td>
<td>44""</td>
</tr>
<tr>
<td>XL</td>
<td>48""</td>
</tr>
</tbody>
</table>","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt106-tuff-tank-top-war-elephant-grey-blue.jpg?v=1739556719","Size","Small","TUF-TT106-S","652012401377","0.15","21.99","true","0","61091000","TH"
"tt106-tuff-tank-top-war-elephant-grey-blue","TT106 TUFF Tank Top War Elephant Grey-Blue","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt106-tuff-tank-top-war-elephant-grey-blue-2.jpg?v=1739556719","Size","Medium","TUF-TT106-M","652012401384","0.15","21.99","true","0","61091000","TH"
"tt106-tuff-tank-top-war-elephant-grey-blue","TT106 TUFF Tank Top War Elephant Grey-Blue","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt106-tuff-tank-top-war-elephant-grey-blue-3.jpg?v=1739556719","Size","Large","TUF-TT106-L","652012401391","0.15","21.99","true","0","61091000","TH"
"tt106-tuff-tank-top-war-elephant-grey-blue","TT106 TUFF Tank Top War Elephant Grey-Blue","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt106-tuff-tank-top-war-elephant-grey-blue-4.jpg?v=1739556719","Size","XL","TUF-TT106-XL","652012401407","0.15","21.99","true","0","61091000","TH"
"tt106-tuff-tank-top-war-elephant-grey-blue","TT106 TUFF Tank Top War Elephant Grey-Blue","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt106-tuff-tank-top-war-elephant-grey-blue-5.jpg?v=1739556719","","","","","","","","","",""
"tt107-tuff-tank-top-tora-mori-to-kingyo","TT107 TUFF Tank Top Tora Mori to Kingyo","<p>Made from polyester microfiber fabric. Lightweight, sweat-free, and quick dry. Perfect for training and outdoor activities.</p>
<p>Outstanding design with high quality sublimation printing.</p>
<p>In Japan, Tora (虎) or Tigers also represent protection from evil and negative energy. Some temple grounds in Kyoto, Japan, include guardian tigers rather than the traditional guardian lions.</p>
<p>The expression FURUYA NO MORU WA TORA O-KAMI YORI MO OSOROSHII means ""a leaky roof is more terrifying than a tiger,"" demonstrating how feared tigers are, and how they have long been the benchmark of terror, awe, or scariness.</p>
<p>The goldfish (金魚) is also popular among women because it represents prosperity, good fortune, having children (in Japan, children are known as kodakara, or kid treasures), household harmony, and wealth accumulation.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>Made of microfiber fabric</li>
	<li>Lightweight, sweat-free, and quick dry</li>
	<li>Perfect for training and outdoor activities</li>
	<li>Outstanding design</li>
</ul>
<hr>
<table width=""100%"">
<tbody>
<tr>
<td>
<h3>Size</h3>
</td>
<td>
<h3>Chest</h3>
</td>
</tr>
<tr>
<td>Small</td>
<td>36""</td>
</tr>
<tr>
<td>Medium</td>
<td>40""</td>
</tr>
<tr>
<td>Large</td>
<td>44""</td>
</tr>
<tr>
<td>XL</td>
<td>48""</td>
</tr>
</tbody>
</table>","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt107-tuff-tank-top-tora-mori-to-kingyo.jpg?v=1739556717","Size","Small","TUF-TT107-S","652012401421","0.15","21.99","true","0","61091000","TH"
"tt107-tuff-tank-top-tora-mori-to-kingyo","TT107 TUFF Tank Top Tora Mori to Kingyo","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt107-tuff-tank-top-tora-mori-to-kingyo-2.jpg?v=1739556717","Size","Medium","TUF-TT107-M","652012401438","0.15","21.99","true","5","61091000","TH"
"tt107-tuff-tank-top-tora-mori-to-kingyo","TT107 TUFF Tank Top Tora Mori to Kingyo","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt107-tuff-tank-top-tora-mori-to-kingyo-3.jpg?v=1739556717","Size","Large","TUF-TT107-L","652012401445","0.15","21.99","true","7","61091000","TH"
"tt107-tuff-tank-top-tora-mori-to-kingyo","TT107 TUFF Tank Top Tora Mori to Kingyo","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt107-tuff-tank-top-tora-mori-to-kingyo-4.jpg?v=1739556717","Size","XL","TUF-TT107-XL","652012401452","0.15","21.99","true","1","61091000","TH"
"tt107-tuff-tank-top-tora-mori-to-kingyo","TT107 TUFF Tank Top Tora Mori to Kingyo","","TUFF Sport","Vests","Tank Tops","Apparel & Accessories > Clothing > Activewear > Activewear Tops > Tank Tops","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tt107-tuff-tank-top-tora-mori-to-kingyo-5.jpg?v=1739556717","","","","","","","","","",""
"tuff-muaythai-boxing-gloves-black-tiger","TUFF Muaythai Boxing Gloves Black Tiger","<p>TUFF Muay Thai Boxing Gloves, the perfect gear for your martial arts journey! Crafted in Thailand.</p>
<p>The gloves subtly embody the tiger's spirit, paying tribute to Muay Thai's legacy and its ferocious nature.</p>
<p>Tuff Gloves combine durability and comfort for the ultimate training experience. With high-density padding, they ensure unparalleled protection, allowing you to focus on perfecting your techniques.</p>
<p>The microfiber material is flexible and conforms to the curve of your hand to provide the best fit and comfort possible. The result is a glove-like fit that is both natural and comfortable.</p>
<p>Sweat and grime can be removed with ease by wiping on the microfiber material's smooth surface.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>Crafted in Thailand</li>
	<li>Unique Tiger artwork</li>
	<li>High-density padding</li>
	<li>Microfiber material</li>
</ul>
<br>","TUFF Sport","Velcro Boxing Gloves","Boxing & MMA Gloves & Mitts","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Gloves & Mitts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tuf-gvm1-tuff-muaythai-boxing-gloves-black-tiger.jpg?v=1739556716","Size","10oz","TUF-GVM1-TIGER-BK-10","652012402961","1.01","89.99","true","2","95069190","TH"
"tuff-muaythai-boxing-gloves-black-tiger","TUFF Muaythai Boxing Gloves Black Tiger","","TUFF Sport","Velcro Boxing Gloves","Boxing & MMA Gloves & Mitts","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Gloves & Mitts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tuf-gvm1-tuff-muaythai-boxing-gloves-black-tiger-2.jpg?v=1739556716","Size","12oz","TUF-GVM1-TIGER-BK-12","652012402978","1.01","89.99","true","0","95069190","TH"
"tuff-muaythai-boxing-gloves-black-tiger","TUFF Muaythai Boxing Gloves Black Tiger","","TUFF Sport","Velcro Boxing Gloves","Boxing & MMA Gloves & Mitts","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Gloves & Mitts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tuf-gvm1-tuff-muaythai-boxing-gloves-black-tiger-3.jpg?v=1739556716","Size","14oz","TUF-GVM1-TIGER-BK-14","652012402985","1.01","89.99","true","1","95069190","TH"
"tuff-muaythai-boxing-gloves-black-tiger","TUFF Muaythai Boxing Gloves Black Tiger","","TUFF Sport","Velcro Boxing Gloves","Boxing & MMA Gloves & Mitts","Sporting Goods > Athletics > Boxing & Martial Arts > Boxing & Martial Arts Protective Gear > Boxing & MMA Gloves & Mitts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/tuf-gvm1-tuff-muaythai-boxing-gloves-black-tiger-4.jpg?v=1739556716","Size","16oz","TUF-GVM1-TIGER-BK-16","652012402992","1.01","89.99","true","0","95069190","TH"
"vs3-fairtex-vinyl-sweatsuit-black-blue","VS3 Fairtex Vinyl Sweatsuit Black-Blue","<p>Professional quality 2-piece vinyl sweat suit (sauna suit), guaranteed to make you sweat and shed those extra pounds.</p>
<p>Well made and finished in order to resist wear and tear.</p>
<p>An essential piece of kit for any professional fighter when cutting weight or for anyone looking to lose more weight than usual when working out.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>Made in Thailand</li>
	<li>100% Polyester</li>
	<li>Premium quality</li>
	<li>Zip-Up Jacket</li>
</ul>
<hr>
<br>
<table width=""100%"">
	<tbody>
		<tr>
			<td></td>
			<th>Chest</th>
			<th>Waist</th>
            <th>Leg Length</th>
		</tr>
        <tr>
			<td><h4>S</h4></td>
			<td>34""-36""</td>
			<td>26""-28""</td>
            <td>39""</td>
		</tr>
        <tr>
			<td><h4>M</h4></td>
			<td>38""-40""</td>
			<td>29""-31""</td>
            <td>40""</td>
		</tr>
        <tr>
			<td><h4>L</h4></td>
			<td>42""-44""</td>
			<td>32""-34""</td>
            <td>41""</td>
		</tr>
			<tr>
<td>
			<h4>XL</h4>
</td>
			<td>46""-48""</td>
			<td>35""-37""</td>
            <td>42""</td>
		</tr>
	</tbody>
</table>
<br>","Fairtex","Sauna Suits","Boxing & Martial Arts","Sporting Goods > Athletics > Boxing & Martial Arts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/vs3-fairtex-vinyl-sweatsuit-black-blue.jpg?v=1739556713","Size","Small","VS3-BK-BU-S","8859772211655","0.73","94.99","true","1","62113390","TH"
"vs3-fairtex-vinyl-sweatsuit-black-blue","VS3 Fairtex Vinyl Sweatsuit Black-Blue","","Fairtex","Sauna Suits","Boxing & Martial Arts","Sporting Goods > Athletics > Boxing & Martial Arts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/vs3-fairtex-vinyl-sweatsuit-black-blue-2.jpg?v=1739556713","Size","Medium","VS3-BK-BU-M","8859772211662","0.73","94.99","true","7","62113390","TH"
"vs3-fairtex-vinyl-sweatsuit-black-blue","VS3 Fairtex Vinyl Sweatsuit Black-Blue","","Fairtex","Sauna Suits","Boxing & Martial Arts","Sporting Goods > Athletics > Boxing & Martial Arts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/vs3-fairtex-vinyl-sweatsuit-black-blue-3.jpg?v=1739556713","Size","Large","VS3-BK-BU-L","8859772211679","0.73","94.99","true","2","62113390","TH"
"vs3-fairtex-vinyl-sweatsuit-black-blue","VS3 Fairtex Vinyl Sweatsuit Black-Blue","","Fairtex","Sauna Suits","Boxing & Martial Arts","Sporting Goods > Athletics > Boxing & Martial Arts","","Size","XL","VS3-BK-BU-XL","8859772211686","0.73","94.99","true","2","62113390","TH"
"vs3-fairtex-vinyl-sweatsuit-black-grey","VS3 Fairtex Vinyl Sweatsuit Black-Grey","<p>Professional quality 2-piece vinyl sweat suit (sauna suit), guaranteed to make you sweat and shed those extra pounds.</p>
<p>Well made and finished in order to resist wear and tear.</p>
<p>An essential piece of kit for any professional fighter when cutting weight or for anyone looking to lose more weight than usual when working out.</p>
<hr>
<h3>Features:</h3>
<ul>
	<li>Made in Thailand</li>
	<li>100% Polyester</li>
	<li>Premium quality</li>
	<li>Zip-Up Jacket</li>
</ul>
<hr>
<br>
<table width=""100%"">
	<tbody>
		<tr>
			<td></td>
			<th>Chest</th>
			<th>Waist</th>
            <th>Leg Length</th>
		</tr>
        <tr>
			<td><h4>S</h4></td>
			<td>34""-36""</td>
			<td>26""-28""</td>
            <td>39""</td>
		</tr>
        <tr>
			<td><h4>M</h4></td>
			<td>38""-40""</td>
			<td>29""-31""</td>
            <td>40""</td>
		</tr>
        <tr>
			<td><h4>L</h4></td>
			<td>42""-44""</td>
			<td>32""-34""</td>
            <td>41""</td>
		</tr>
			<tr>
<td>
			<h4>XL</h4>
</td>
			<td>46""-48""</td>
			<td>35""-37""</td>
            <td>42""</td>
		</tr>
	</tbody>
</table>
<br>","Fairtex","Sauna Suits","Boxing & Martial Arts","Sporting Goods > Athletics > Boxing & Martial Arts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/vs3-fairtex-vinyl-sweatsuit-black-grey.jpg?v=1739556712","Size","Small","VS3-BK-GY-S","8859772211556","0.73","94.99","true","1","62113390","TH"
"vs3-fairtex-vinyl-sweatsuit-black-grey","VS3 Fairtex Vinyl Sweatsuit Black-Grey","","Fairtex","Sauna Suits","Boxing & Martial Arts","Sporting Goods > Athletics > Boxing & Martial Arts","https://cdn.shopify.com/s/files/1/0779/9511/4763/files/vs3-fairtex-vinyl-sweatsuit-black-grey-2.jpg?v=1739556712","Size","Medium","VS3-BK-GY-M","8859772211563","0.73","94.99","true","4","62113390","TH"
"vs3-fairtex-vinyl-sweatsuit-black-grey","VS3 Fairtex Vinyl Sweatsuit Black-Grey","","Fairtex","Sauna Suits","Boxing & Martial Arts","Sporting Goods > Athletics > Boxing & Martial Arts","","Size","Large","VS3-BK-GY-L","8859772211570","0.73","94.99","true","3","62113390","TH"
"vs3-fairtex-vinyl-sweatsuit-black-grey","VS3 Fairtex Vinyl Sweatsuit Black-Grey","","Fairtex","Sauna Suits","Boxing & Martial Arts","Sporting Goods > Athletics > Boxing & Martial Arts","","Size","XL","VS3-BK-GY-XL","8859772211587","0.73","94.99","true","0","62113390","TH"
